-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 08/15/1994 through 08/15/2024 
Location: Latitude  40.7417   Longitude 22.8516 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 233.19 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,T2M,QV2M,WS10M,WD10M,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF
1999,10,9,15.82,4.58,1.35,118.62,-999.0,-999.0
1999,10,10,16.54,4.76,3.59,282.06,-999.0,-999.0
1999,10,11,17.73,6.84,2.92,294.69,-999.0,-999.0
1999,10,12,18.45,8.42,1.62,212.81,-999.0,-999.0
1999,10,13,18.89,8.79,1.55,206.25,-999.0,-999.0
1999,10,14,18.71,8.3,1.55,211.12,-999.0,-999.0
1999,10,15,16.53,5.98,5.06,305.19,-999.0,-999.0
1999,10,16,13.97,6.65,2.74,143.75,-999.0,-999.0
1999,10,17,13.9,5.0,2.29,203.94,-999.0,-999.0
1999,10,18,12.7,5.98,3.88,92.0,-999.0,-999.0
1999,10,19,16.33,10.74,5.03,169.31,-999.0,-999.0
1999,10,20,16.47,9.09,2.2,123.12,-999.0,-999.0
1999,10,21,15.2,8.97,4.7,101.31,-999.0,-999.0
1999,10,22,15.96,10.5,6.54,98.88,-999.0,-999.0
1999,10,23,14.86,7.69,4.2,77.25,-999.0,-999.0
1999,10,24,14.04,8.0,3.55,121.44,-999.0,-999.0
1999,10,25,15.64,9.28,2.29,132.94,-999.0,-999.0
1999,10,26,16.49,9.7,1.42,198.56,-999.0,-999.0
1999,10,27,18.92,8.85,3.52,307.25,-999.0,-999.0
1999,10,28,14.38,6.35,3.93,289.44,-999.0,-999.0
1999,10,29,14.48,6.41,1.88,216.0,-999.0,-999.0
1999,10,30,14.75,6.9,3.13,127.19,-999.0,-999.0
1999,10,31,14.35,7.14,1.26,228.38,-999.0,-999.0
1999,11,1,14.8,7.2,2.57,290.5,-999.0,-999.0
1999,11,2,13.26,7.02,2.29,107.25,-999.0,-999.0
1999,11,3,12.82,6.41,1.61,65.44,-999.0,-999.0
1999,11,4,12.65,6.29,2.75,91.56,-999.0,-999.0
1999,11,5,11.23,5.8,2.79,91.06,-999.0,-999.0
1999,11,6,10.28,5.74,2.55,107.19,-999.0,-999.0
1999,11,7,11.05,6.84,4.93,102.62,-999.0,-999.0
1999,11,8,13.85,9.22,8.59,94.44,-999.0,-999.0
1999,11,9,13.19,8.42,9.52,91.06,-999.0,-999.0
1999,11,10,8.74,4.94,5.69,84.44,-999.0,-999.0
1999,11,11,7.39,4.82,3.34,79.81,-999.0,-999.0
1999,11,12,8.95,5.13,1.77,69.69,-999.0,-999.0
1999,11,13,8.84,5.19,1.25,138.88,-999.0,-999.0
1999,11,14,8.57,6.41,0.95,113.56,-999.0,-999.0
1999,11,15,11.39,7.57,1.42,247.5,-999.0,-999.0
1999,11,16,11.95,8.48,4.77,85.56,-999.0,-999.0
1999,11,17,13.78,8.48,2.4,156.31,-999.0,-999.0
1999,11,18,12.86,7.75,3.87,225.44,-999.0,-999.0
1999,11,19,10.97,5.86,3.62,221.94,-999.0,-999.0
1999,11,20,13.54,8.79,2.73,178.31,-999.0,-999.0
1999,11,21,11.65,8.18,4.04,102.25,-999.0,-999.0
1999,11,22,14.52,10.07,5.25,140.0,-999.0,-999.0
1999,11,23,10.09,6.35,6.8,277.12,-999.0,-999.0
1999,11,24,3.78,3.3,6.59,317.5,-999.0,-999.0
1999,11,25,3.2,3.3,4.71,332.56,-999.0,-999.0
1999,11,26,3.36,3.72,2.12,59.38,-999.0,-999.0
1999,11,27,3.95,3.91,2.28,238.69,-999.0,-999.0
1999,11,28,3.89,3.85,2.41,332.94,-999.0,-999.0
1999,11,29,5.79,4.09,2.27,73.81,-999.0,-999.0
1999,11,30,4.62,3.97,2.38,283.5,-999.0,-999.0
1999,12,1,6.55,4.09,1.55,197.94,-999.0,-999.0
1999,12,2,7.15,4.27,2.26,324.5,-999.0,-999.0
1999,12,3,7.4,5.19,4.85,318.56,-999.0,-999.0
1999,12,4,7.34,5.07,1.63,245.19,-999.0,-999.0
1999,12,5,9.46,6.71,2.27,226.31,-999.0,-999.0
1999,12,6,7.3,6.41,5.02,230.69,-999.0,-999.0
1999,12,7,4.94,4.58,3.18,42.56,-999.0,-999.0
1999,12,8,5.55,4.88,1.96,300.56,-999.0,-999.0
1999,12,9,7.01,5.19,1.99,189.0,-999.0,-999.0
1999,12,10,9.87,7.26,1.75,138.56,-999.0,-999.0
1999,12,11,11.25,8.3,4.46,139.06,-999.0,-999.0
1999,12,12,9.1,6.53,2.0,288.44,-999.0,-999.0
1999,12,13,8.63,5.92,2.27,255.75,-999.0,-999.0
1999,12,14,6.85,4.15,4.86,303.56,-999.0,-999.0
1999,12,15,10.22,6.65,4.21,178.88,-999.0,-999.0
1999,12,16,13.07,8.24,4.73,171.88,-999.0,-999.0
1999,12,17,11.71,8.06,2.4,167.19,-999.0,-999.0
1999,12,18,10.61,6.71,1.48,267.38,-999.0,-999.0
1999,12,19,8.94,6.65,2.11,231.75,-999.0,-999.0
1999,12,20,11.88,8.61,5.26,148.0,-999.0,-999.0
1999,12,21,6.27,4.94,4.29,172.94,-999.0,-999.0
1999,12,22,2.05,3.66,7.86,51.81,-999.0,-999.0
1999,12,23,-0.6,2.62,4.36,38.12,-999.0,-999.0
1999,12,24,-0.09,2.75,2.27,195.44,-999.0,-999.0
1999,12,25,0.97,3.17,1.85,249.75,-999.0,-999.0
1999,12,26,5.54,4.82,1.05,180.88,-999.0,-999.0
1999,12,27,9.81,6.84,3.8,249.81,-999.0,-999.0
1999,12,28,10.45,6.59,5.59,184.25,-999.0,-999.0
1999,12,29,9.51,5.0,5.86,244.88,-999.0,-999.0
1999,12,30,7.87,5.55,1.81,124.38,-999.0,-999.0
1999,12,31,3.13,4.64,6.55,116.75,-999.0,-999.0
2000,1,1,0.83,3.17,5.09,329.75,-999.0,-999.0
2000,1,2,-0.59,3.11,2.77,171.44,-999.0,-999.0
2000,1,3,-1.56,2.5,3.44,145.75,-999.0,-999.0
2000,1,4,-0.18,2.69,2.78,280.56,-999.0,-999.0
2000,1,5,0.82,3.36,2.52,293.94,-999.0,-999.0
2000,1,6,1.14,3.48,4.21,307.81,-999.0,-999.0
2000,1,7,1.6,3.23,2.44,120.0,-999.0,-999.0
2000,1,8,1.46,3.05,1.95,73.25,-999.0,-999.0
2000,1,9,1.85,3.36,2.05,187.25,-999.0,-999.0
2000,1,10,2.73,3.78,1.53,195.0,-999.0,-999.0
2000,1,11,1.94,3.72,2.15,115.44,-999.0,-999.0
2000,1,12,1.19,3.3,3.51,85.88,-999.0,-999.0
2000,1,13,0.8,3.36,3.36,77.25,-999.0,-999.0
2000,1,14,0.55,3.3,4.51,71.88,-999.0,-999.0
2000,1,15,1.0,3.3,3.71,40.88,-999.0,-999.0
2000,1,16,0.87,3.23,2.33,46.25,-999.0,-999.0
2000,1,17,0.73,3.3,3.27,226.62,-999.0,-999.0
2000,1,18,2.87,3.66,6.21,301.44,-999.0,-999.0
2000,1,19,2.12,3.23,6.64,329.5,-999.0,-999.0
2000,1,20,-0.38,2.44,6.48,331.88,-999.0,-999.0
2000,1,21,0.4,2.75,4.03,293.75,-999.0,-999.0
2000,1,22,0.28,2.5,5.09,270.94,-999.0,-999.0
2000,1,23,1.91,4.21,4.99,130.94,-999.0,-999.0
2000,1,24,3.52,4.46,5.38,263.0,-999.0,-999.0
2000,1,25,-2.94,2.08,6.25,331.75,-999.0,-999.0
2000,1,26,-5.13,1.71,5.63,330.5,-999.0,-999.0
2000,1,27,-2.24,2.44,5.03,323.88,-999.0,-999.0
2000,1,28,1.42,3.17,3.16,326.31,-999.0,-999.0
2000,1,29,3.6,3.72,2.31,256.69,-999.0,-999.0
2000,1,30,4.12,3.91,1.2,293.0,-999.0,-999.0
2000,1,31,5.65,4.7,3.58,304.62,-999.0,-999.0
2000,2,1,6.44,5.19,4.84,326.75,-999.0,-999.0
2000,2,2,7.64,5.19,1.86,157.25,-999.0,-999.0
2000,2,3,6.3,5.37,4.27,327.31,-999.0,-999.0
2000,2,4,4.54,3.85,3.34,139.25,-999.0,-999.0
2000,2,5,2.76,2.99,2.81,222.94,-999.0,-999.0
2000,2,6,6.76,4.82,2.63,303.94,-999.0,-999.0
2000,2,7,7.24,5.37,1.7,288.44,-999.0,-999.0
2000,2,8,8.26,5.74,1.45,271.94,-999.0,-999.0
2000,2,9,8.23,5.25,2.18,261.62,-999.0,-999.0
2000,2,10,8.52,6.29,3.73,80.62,-999.0,-999.0
2000,2,11,8.27,6.29,5.09,69.31,-999.0,-999.0
2000,2,12,7.5,5.92,3.25,71.12,-999.0,-999.0
2000,2,13,5.66,4.76,2.33,103.12,-999.0,-999.0
2000,2,14,5.73,4.76,1.19,253.12,-999.0,-999.0
2000,2,15,2.69,3.3,5.8,319.62,-999.0,-999.0
2000,2,16,4.06,3.54,2.44,132.0,-999.0,-999.0
2000,2,17,8.12,6.23,6.13,162.88,-999.0,-999.0
2000,2,18,5.38,4.7,5.27,265.88,-999.0,-999.0
2000,2,19,4.19,3.23,4.74,257.69,-999.0,-999.0
2000,2,20,8.65,6.41,3.12,192.0,-999.0,-999.0
2000,2,21,4.69,4.39,2.78,156.25,-999.0,-999.0
2000,2,22,1.65,3.78,1.56,70.5,-999.0,-999.0
2000,2,23,1.23,3.3,3.49,94.69,-999.0,-999.0
2000,2,24,1.48,3.11,3.5,75.62,-999.0,-999.0
2000,2,25,2.37,2.87,2.38,241.12,-999.0,-999.0
2000,2,26,5.06,3.85,5.62,327.31,-999.0,-999.0
2000,2,27,4.66,3.66,1.74,108.31,-999.0,-999.0
2000,2,28,3.98,3.48,4.3,73.75,-999.0,-999.0
2000,2,29,2.71,2.62,2.66,93.94,-999.0,-999.0
2000,3,1,5.15,2.99,1.83,216.44,-999.0,-999.0
2000,3,2,8.84,5.86,3.67,167.25,-999.0,-999.0
2000,3,3,5.45,4.94,5.85,304.25,-999.0,-999.0
2000,3,4,5.74,4.15,2.13,257.88,-999.0,-999.0
2000,3,5,6.67,4.7,4.97,313.25,-999.0,-999.0
2000,3,6,1.8,2.69,5.35,337.75,-999.0,-999.0
2000,3,7,3.29,2.81,2.7,309.94,-999.0,-999.0
2000,3,8,7.19,4.15,3.26,314.62,-999.0,-999.0
2000,3,9,9.15,5.13,3.5,292.88,-999.0,-999.0
2000,3,10,10.24,6.16,5.09,319.12,-999.0,-999.0
2000,3,11,8.11,4.39,3.84,286.31,-999.0,-999.0
2000,3,12,9.58,5.8,4.44,290.25,-999.0,-999.0
2000,3,13,6.92,4.82,3.45,151.31,-999.0,-999.0
2000,3,14,6.79,5.07,2.68,141.56,-999.0,-999.0
2000,3,15,8.83,5.86,1.91,210.12,-999.0,-999.0
2000,3,16,5.14,4.76,3.9,266.94,-999.0,-999.0
2000,3,17,3.68,3.23,4.55,302.62,-999.0,-999.0
2000,3,18,3.09,2.99,4.45,319.5,-999.0,-999.0
2000,3,19,2.64,2.93,4.59,263.69,-999.0,-999.0
2000,3,20,2.44,2.93,3.62,326.38,-999.0,-999.0
2000,3,21,2.23,3.3,3.48,276.62,-999.0,-999.0
2000,3,22,3.88,3.05,3.1,245.75,-999.0,-999.0
2000,3,23,6.32,3.54,2.09,255.06,-999.0,-999.0
2000,3,24,9.25,4.76,1.88,264.44,-999.0,-999.0
2000,3,25,10.55,5.55,1.97,195.38,-999.0,-999.0
2000,3,26,10.94,6.29,2.55,129.62,-999.0,-999.0
2000,3,27,11.45,7.32,3.94,150.06,-999.0,-999.0
2000,3,28,12.46,6.41,2.13,230.62,-999.0,-999.0
2000,3,29,13.02,6.96,2.7,100.69,-999.0,-999.0
2000,3,30,13.8,7.93,1.95,149.5,-999.0,-999.0
2000,3,31,14.15,6.35,2.23,244.06,-999.0,-999.0
2000,4,1,13.19,8.12,2.75,113.38,-999.0,-999.0
2000,4,2,14.46,7.32,3.04,266.62,-999.0,-999.0
2000,4,3,13.15,6.53,3.6,167.0,-999.0,-999.0
2000,4,4,15.61,8.85,3.42,137.19,-999.0,-999.0
2000,4,5,16.33,7.81,6.89,213.44,-999.0,-999.0
2000,4,6,13.38,6.35,4.59,278.81,-999.0,-999.0
2000,4,7,10.35,4.88,5.34,328.25,-999.0,-999.0
2000,4,8,8.28,3.6,3.62,326.44,-999.0,-999.0
2000,4,9,9.03,4.03,3.24,283.94,-999.0,-999.0
2000,4,10,9.72,4.94,4.38,134.25,-999.0,-999.0
2000,4,11,9.99,5.62,2.48,128.56,-999.0,-999.0
2000,4,12,12.87,6.84,1.89,171.62,-999.0,-999.0
2000,4,13,15.84,6.71,2.3,264.38,-999.0,-999.0
2000,4,14,16.35,7.08,2.21,259.81,-999.0,-999.0
2000,4,15,16.7,7.32,1.99,140.38,-999.0,-999.0
2000,4,16,15.96,7.63,2.33,118.31,-999.0,-999.0
2000,4,17,16.62,7.14,2.11,107.31,-999.0,-999.0
2000,4,18,16.99,7.26,3.68,76.94,-999.0,-999.0
2000,4,19,16.01,7.26,2.57,151.62,-999.0,-999.0
2000,4,20,16.76,8.48,1.38,173.81,-999.0,-999.0
2000,4,21,17.51,8.54,1.74,230.88,-999.0,-999.0
2000,4,22,18.1,7.81,3.78,295.94,-999.0,-999.0
2000,4,23,17.71,8.24,3.02,278.44,-999.0,-999.0
2000,4,24,17.43,9.03,2.95,143.69,-999.0,-999.0
2000,4,25,15.58,8.18,2.53,229.38,-999.0,-999.0
2000,4,26,14.94,7.75,3.06,157.0,-999.0,-999.0
2000,4,27,15.98,8.12,1.48,80.56,-999.0,-999.0
2000,4,28,16.97,8.48,1.92,106.81,-999.0,-999.0
2000,4,29,18.96,8.3,1.63,165.81,-999.0,-999.0
2000,4,30,18.03,9.16,3.05,101.88,-999.0,-999.0
2000,5,1,17.1,9.46,3.61,108.38,-999.0,-999.0
2000,5,2,15.81,9.58,2.42,108.12,-999.0,-999.0
2000,5,3,13.64,5.92,5.8,97.5,-999.0,-999.0
2000,5,4,12.23,4.03,3.09,99.62,-999.0,-999.0
2000,5,5,13.69,4.88,2.55,129.44,-999.0,-999.0
2000,5,6,15.87,5.13,2.05,150.44,-999.0,-999.0
2000,5,7,17.01,6.41,2.18,182.81,-999.0,-999.0
2000,5,8,19.52,7.2,2.05,133.31,-999.0,-999.0
2000,5,9,19.38,8.12,2.36,140.31,-999.0,-999.0
2000,5,10,20.31,8.24,2.04,171.62,-999.0,-999.0
2000,5,11,21.69,9.28,2.23,272.69,-999.0,-999.0
2000,5,12,22.96,9.7,2.04,266.94,-999.0,-999.0
2000,5,13,21.72,10.25,2.52,85.75,-999.0,-999.0
2000,5,14,17.05,8.48,3.39,125.44,-999.0,-999.0
2000,5,15,18.45,8.0,1.82,133.25,-999.0,-999.0
2000,5,16,19.62,7.57,2.74,94.25,-999.0,-999.0
2000,5,17,21.12,7.57,2.34,185.94,-999.0,-999.0
2000,5,18,21.31,8.12,2.21,150.38,-999.0,-999.0
2000,5,19,20.69,8.48,2.52,157.25,-999.0,-999.0
2000,5,20,21.43,8.73,2.41,136.19,-999.0,-999.0
2000,5,21,21.76,9.03,1.8,254.31,-999.0,-999.0
2000,5,22,21.1,10.01,2.16,129.25,-999.0,-999.0
2000,5,23,20.37,9.34,3.34,324.06,-999.0,-999.0
2000,5,24,18.8,7.08,4.45,299.5,-999.0,-999.0
2000,5,25,19.73,7.39,2.19,225.25,-999.0,-999.0
2000,5,26,21.37,8.0,1.73,146.88,-999.0,-999.0
2000,5,27,21.83,8.36,2.61,138.81,-999.0,-999.0
2000,5,28,21.81,8.91,2.41,124.69,-999.0,-999.0
2000,5,29,21.8,9.16,2.21,130.94,-999.0,-999.0
2000,5,30,22.88,9.77,2.49,254.06,-999.0,-999.0
2000,5,31,22.13,10.25,3.05,180.94,-999.0,-999.0
2000,6,1,22.1,9.28,4.2,228.44,-999.0,-999.0
2000,6,2,20.29,7.51,2.55,74.12,-999.0,-999.0
2000,6,3,20.87,6.65,2.3,99.56,-999.0,-999.0
2000,6,4,22.12,6.77,2.16,111.0,-999.0,-999.0
2000,6,5,24.16,6.9,1.66,184.56,-999.0,-999.0
2000,6,6,25.91,7.51,1.95,128.88,-999.0,-999.0
2000,6,7,26.83,8.91,1.84,159.62,-999.0,-999.0
2000,6,8,26.06,10.44,2.41,216.56,-999.0,-999.0
2000,6,9,24.82,11.47,2.05,138.44,-999.0,-999.0
2000,6,10,24.15,10.13,3.38,104.75,-999.0,-999.0
2000,6,11,23.32,7.57,3.23,116.31,-999.0,-999.0
2000,6,12,23.55,6.84,2.71,127.38,-999.0,-999.0
2000,6,13,26.37,7.63,1.89,134.75,-999.0,-999.0
2000,6,14,27.98,7.2,2.26,107.75,-999.0,-999.0
2000,6,15,29.2,7.87,1.77,144.69,-999.0,-999.0
2000,6,16,25.98,11.23,4.57,310.19,-999.0,-999.0
2000,6,17,21.19,10.13,3.5,240.62,-999.0,-999.0
2000,6,18,19.16,4.94,2.38,125.06,-999.0,-999.0
2000,6,19,19.42,6.04,2.95,105.62,-999.0,-999.0
2000,6,20,20.28,6.84,1.88,192.81,-999.0,-999.0
2000,6,21,22.13,7.63,2.04,204.38,-999.0,-999.0
2000,6,22,25.07,8.06,1.99,216.56,-999.0,-999.0
2000,6,23,27.12,8.24,2.21,145.38,-999.0,-999.0
2000,6,24,27.72,7.93,2.27,165.19,-999.0,-999.0
2000,6,25,28.08,7.81,2.33,208.19,-999.0,-999.0
2000,6,26,28.01,8.91,2.9,292.69,-999.0,-999.0
2000,6,27,24.02,7.57,4.45,331.75,-999.0,-999.0
2000,6,28,22.68,5.13,2.57,256.69,-999.0,-999.0
2000,6,29,22.53,8.36,3.24,149.5,-999.0,-999.0
2000,6,30,23.29,8.79,1.52,184.19,-999.0,-999.0
2000,7,1,24.42,9.89,2.77,173.56,-999.0,-999.0
2000,7,2,25.62,9.52,1.88,149.88,-999.0,-999.0
2000,7,3,28.26,9.09,2.07,122.44,-999.0,-999.0
2000,7,4,31.17,7.93,2.06,210.19,-999.0,-999.0
2000,7,5,33.7,7.14,2.75,259.0,-999.0,-999.0
2000,7,6,33.05,6.71,2.84,302.56,-999.0,-999.0
2000,7,7,30.85,6.71,2.95,259.62,-999.0,-999.0
2000,7,8,28.37,8.85,3.74,143.88,-999.0,-999.0
2000,7,9,30.3,8.12,4.61,213.38,-999.0,-999.0
2000,7,10,25.48,6.04,4.98,278.81,-999.0,-999.0
2000,7,11,26.03,8.18,3.15,147.62,-999.0,-999.0
2000,7,12,27.78,9.64,3.69,135.12,-999.0,-999.0
2000,7,13,25.95,8.79,6.44,263.5,-999.0,-999.0
2000,7,14,22.41,5.37,4.63,284.88,-999.0,-999.0
2000,7,15,23.06,7.45,3.31,197.5,-999.0,-999.0
2000,7,16,23.69,9.89,2.44,187.06,-999.0,-999.0
2000,7,17,24.87,8.12,4.52,322.81,-999.0,-999.0
2000,7,18,24.02,7.69,2.84,194.12,-999.0,-999.0
2000,7,19,24.0,8.85,2.12,116.81,-999.0,-999.0
2000,7,20,24.05,7.51,2.21,169.88,-999.0,-999.0
2000,7,21,22.59,8.54,2.34,167.31,-999.0,-999.0
2000,7,22,23.42,8.06,2.04,182.38,-999.0,-999.0
2000,7,23,25.5,8.12,2.2,292.5,-999.0,-999.0
2000,7,24,27.16,8.24,1.94,207.62,-999.0,-999.0
2000,7,25,28.96,8.73,2.37,152.19,-999.0,-999.0
2000,7,26,30.78,7.75,2.12,240.56,-999.0,-999.0
2000,7,27,32.61,7.57,1.88,250.94,-999.0,-999.0
2000,7,28,30.05,8.85,3.16,123.75,-999.0,-999.0
2000,7,29,29.61,10.5,2.7,140.25,-999.0,-999.0
2000,7,30,27.88,10.62,3.23,125.38,-999.0,-999.0
2000,7,31,24.52,9.52,3.37,158.38,-999.0,-999.0
2000,8,1,25.08,7.39,2.95,277.75,-999.0,-999.0
2000,8,2,24.9,7.63,2.65,122.94,-999.0,-999.0
2000,8,3,25.46,8.85,1.92,138.88,-999.0,-999.0
2000,8,4,25.71,8.61,2.55,118.75,-999.0,-999.0
2000,8,5,25.55,7.2,2.68,121.25,-999.0,-999.0
2000,8,6,26.76,7.26,2.37,115.06,-999.0,-999.0
2000,8,7,27.26,8.36,2.32,129.94,-999.0,-999.0
2000,8,8,27.61,9.83,1.89,158.06,-999.0,-999.0
2000,8,9,27.38,10.13,1.98,173.44,-999.0,-999.0
2000,8,10,27.19,10.44,2.76,108.81,-999.0,-999.0
2000,8,11,26.54,7.93,2.95,88.75,-999.0,-999.0
2000,8,12,26.86,9.22,3.2,96.5,-999.0,-999.0
2000,8,13,27.15,9.89,1.73,198.94,-999.0,-999.0
2000,8,14,27.93,8.12,2.17,99.19,-999.0,-999.0
2000,8,15,28.33,8.24,2.66,87.06,-999.0,-999.0
2000,8,16,27.57,9.03,3.25,82.38,-999.0,-999.0
2000,8,17,27.25,9.28,2.42,133.75,-999.0,-999.0
2000,8,18,27.75,9.4,2.09,118.25,-999.0,-999.0
2000,8,19,27.38,9.22,2.71,114.38,-999.0,-999.0
2000,8,20,27.98,8.3,2.73,84.12,-999.0,-999.0
2000,8,21,28.64,8.42,2.64,126.56,-999.0,-999.0
2000,8,22,29.05,7.57,2.27,122.12,-999.0,-999.0
2000,8,23,29.82,6.96,2.14,105.12,-999.0,-999.0
2000,8,24,30.72,7.51,1.96,245.44,-999.0,-999.0
2000,8,25,27.05,10.44,2.12,155.75,-999.0,-999.0
2000,8,26,24.77,6.16,5.46,317.12,-999.0,-999.0
2000,8,27,22.16,4.94,4.05,296.25,-999.0,-999.0
2000,8,28,23.54,7.14,3.41,116.94,-999.0,-999.0
2000,8,29,23.52,9.09,3.34,115.56,-999.0,-999.0
2000,8,30,22.89,9.77,2.38,115.25,-999.0,-999.0
2000,8,31,24.17,10.01,2.73,164.75,-999.0,-999.0
2000,9,1,23.82,11.84,3.14,148.88,-999.0,-999.0
2000,9,2,24.6,10.13,2.95,295.69,-999.0,-999.0
2000,9,3,25.19,9.03,2.03,236.19,-999.0,-999.0
2000,9,4,25.48,9.58,2.62,231.31,-999.0,-999.0
2000,9,5,23.95,9.4,4.56,278.31,-999.0,-999.0
2000,9,6,17.25,6.29,8.73,324.88,-999.0,-999.0
2000,9,7,17.48,5.31,2.88,278.31,-999.0,-999.0
2000,9,8,19.23,7.57,2.78,107.5,-999.0,-999.0
2000,9,9,19.83,7.75,3.55,95.75,-999.0,-999.0
2000,9,10,20.04,7.87,3.5,117.69,-999.0,-999.0
2000,9,11,20.91,9.22,1.49,144.62,-999.0,-999.0
2000,9,12,21.61,10.07,2.25,215.62,-999.0,-999.0
2000,9,13,22.59,8.91,1.7,119.75,-999.0,-999.0
2000,9,14,22.9,8.85,1.59,166.69,-999.0,-999.0
2000,9,15,24.28,8.24,1.86,257.5,-999.0,-999.0
2000,9,16,23.06,8.79,3.17,134.69,-999.0,-999.0
2000,9,17,22.31,11.47,3.17,146.56,-999.0,-999.0
2000,9,18,23.54,10.62,2.38,195.88,-999.0,-999.0
2000,9,19,25.09,9.7,2.66,225.56,-999.0,-999.0
2000,9,20,25.46,8.73,2.46,267.94,-999.0,-999.0
2000,9,21,26.51,8.61,2.2,147.5,-999.0,-999.0
2000,9,22,25.26,8.3,1.75,211.0,-999.0,-999.0
2000,9,23,21.27,8.48,2.87,259.62,-999.0,-999.0
2000,9,24,18.5,7.69,2.52,115.0,-999.0,-999.0
2000,9,25,16.98,7.63,3.45,132.75,-999.0,-999.0
2000,9,26,14.85,7.39,2.41,149.69,-999.0,-999.0
2000,9,27,14.79,6.16,3.42,81.19,-999.0,-999.0
2000,9,28,14.85,6.35,2.55,94.88,-999.0,-999.0
2000,9,29,15.44,7.26,2.95,116.75,-999.0,-999.0
2000,9,30,16.96,7.81,2.66,132.31,-999.0,-999.0
2000,10,1,17.44,9.46,3.51,118.38,-999.0,-999.0
2000,10,2,18.31,9.83,3.75,109.75,-999.0,-999.0
2000,10,3,17.9,9.77,3.22,87.12,-999.0,-999.0
2000,10,4,15.96,9.16,3.33,112.94,-999.0,-999.0
2000,10,5,17.21,9.64,3.24,73.81,-999.0,-999.0
2000,10,6,16.95,10.25,4.8,84.0,-999.0,-999.0
2000,10,7,16.99,10.86,3.91,94.81,-999.0,-999.0
2000,10,8,14.85,9.95,4.36,64.56,-999.0,-999.0
2000,10,9,14.1,9.52,5.21,51.94,-999.0,-999.0
2000,10,10,14.98,8.61,2.24,133.12,-999.0,-999.0
2000,10,11,17.05,10.19,2.52,152.25,-999.0,-999.0
2000,10,12,18.09,11.05,1.94,123.56,-999.0,-999.0
2000,10,13,18.07,10.93,1.92,82.56,-999.0,-999.0
2000,10,14,16.6,9.64,2.62,101.88,-999.0,-999.0
2000,10,15,15.04,8.12,2.34,109.56,-999.0,-999.0
2000,10,16,15.37,8.0,1.46,135.69,-999.0,-999.0
2000,10,17,15.71,8.79,1.84,108.56,-999.0,-999.0
2000,10,18,14.87,8.61,2.38,101.94,-999.0,-999.0
2000,10,19,12.47,7.32,3.73,91.69,-999.0,-999.0
2000,10,20,11.26,5.92,3.86,82.75,-999.0,-999.0
2000,10,21,10.32,5.19,3.36,85.06,-999.0,-999.0
2000,10,22,9.01,4.64,2.51,94.25,-999.0,-999.0
2000,10,23,9.43,4.82,2.45,113.25,-999.0,-999.0
2000,10,24,9.8,4.94,2.16,100.0,-999.0,-999.0
2000,10,25,12.06,5.43,1.62,212.0,-999.0,-999.0
2000,10,26,11.81,5.92,2.05,194.94,-999.0,-999.0
2000,10,27,12.59,7.08,1.62,167.62,-999.0,-999.0
2000,10,28,11.88,6.53,3.16,201.56,-999.0,-999.0
2000,10,29,10.97,6.53,3.09,120.06,-999.0,-999.0
2000,10,30,11.97,7.14,1.61,159.75,-999.0,-999.0
2000,10,31,13.23,8.24,1.51,172.81,-999.0,-999.0
2000,11,1,14.93,9.58,2.19,146.5,-999.0,-999.0
2000,11,2,14.77,9.52,1.6,212.5,-999.0,-999.0
2000,11,3,13.89,8.0,1.81,250.75,-999.0,-999.0
2000,11,4,14.15,8.79,1.66,149.25,-999.0,-999.0
2000,11,5,13.98,9.4,2.4,105.94,-999.0,-999.0
2000,11,6,14.47,8.54,2.64,185.0,-999.0,-999.0
2000,11,7,15.21,10.19,3.65,131.75,-999.0,-999.0
2000,11,8,16.03,9.77,3.13,158.25,-999.0,-999.0
2000,11,9,16.58,9.03,2.77,163.62,-999.0,-999.0
2000,11,10,15.69,8.61,1.36,172.38,-999.0,-999.0
2000,11,11,14.67,7.45,3.49,327.0,-999.0,-999.0
2000,11,12,10.9,6.04,2.36,68.75,-999.0,-999.0
2000,11,13,11.41,6.84,1.18,117.88,-999.0,-999.0
2000,11,14,10.58,7.02,1.39,187.31,-999.0,-999.0
2000,11,15,12.37,6.53,1.5,273.19,-999.0,-999.0
2000,11,16,12.96,7.02,1.7,66.94,-999.0,-999.0
2000,11,17,11.8,6.96,2.3,87.75,-999.0,-999.0
2000,11,18,11.19,7.75,2.8,101.19,-999.0,-999.0
2000,11,19,12.54,9.03,4.19,125.31,-999.0,-999.0
